2.8,-4.3,380.79
4.9999,-1.7498,446.01
5.4,0.1099,466.09
4,1.0897,423.2
4.9999,1.2701,341.6
8.7,0.0999,199.91
5.4,-2.5099,17.199
5.6999,-3.2598,0
4.2,-4.0098,0
5.4,-4.7698,0
4.5,-5.5197,0
4.7999,-6.2697,0
5.6999,-7.0297,0
4.9999,-7.7797,0
8.7,-8.2696,0
4.2,-8.6496,0
2.8,-9.0296,0
2.5001,-9.1697,0
3.5999,-9.3098,0
3.1,-9.3602,0
4,-9.4096,0
3.5999,-9.1203,4.7035
4,-5.55,183.9
4.5,-2.65,310.8
4.5,0.5797,489.7
6.3999,1.2903,324.49
6.3999,-1.02,41.602
4.5,-1.6903,142.7
4.2,-2.3002,125.19
3.5999,-3.5501,16.594
3.1,-4.6095,4.2999
4.2,-5.0097,0
3.7001,-5.4099,0
5.4,-5.81,0
4.5,-6.2102,0
4,-6.6103,0
5.4,-7.0096,0
4.5,-7.4097,0
2.8999,-8.2897,0
2.8,-9.1697,0
2.5001,-10.05,0
1.6999,-10.49,0
0.9,-10.93,0
1.1001,-11.22,0
0.7,-11.52,0
1.3001,-11.18,7.094
2.8,-7.7202,152.9
2.1,-4.2396,299.8
2.5001,-1.1198,416.09
2.5001,1.38,482.5
3.3999,3.15,494.9
4.9999,4.0502,441.89
5.6999,4.1198,339.3
6.8999,2.89,193.4
8.7,0.5,17.805
6.3999,-0.01,0
3.3999,-0.5201,0
1.6999,-1.0301,0
1.6001,-1.5401,0
1.3001,-2.0502,0
0.6001,-2.5602,0
0.5,-3.0703,0
1.2,-3.5702,0
2.0001,-4.04,0
2.3001,-4.5097,0
3.3999,-4.7304,0
4.2,-4.9502,0
4,-5.0903,0
4,-5.2304,0
4.5,-4.9502,5.402
6.0001,-3.3001,74.898
6.3999,-0.9596,188.81
4.9999,-0.0704,163.5
7.5999,0.9304,213.1
12.4,1.7701,233.5
10.5,1.0998,84.802
8.0999,0.87,111.7
5.4,0.4304,80.502
6.0001,-0.4999,7.6994
4.5,-1.2801,0
4.2,-2.0502,0
4.5,-2.8203,0
5.4,-3.5904,0
4.5,-4.3696,0
6.0001,-5.1397,0
5.4,-5.9098,0
6.3999,-6.9601,0
4,-8.0397,0
6.0001,-9.1203,0
3.7001,-9.6797,0
3.7001,-10.24,0
3.3999,-10.62,0
0.9,-11,0
0.9,-10.83,4.0049
0.5,-8.5598,94.1
0.6001,-5.7203,217.6
0.6001,-4.42,209.5
0.4001,-4.17,159.1
0.4001,-3.4201,229
0.5,-1.8103,376.6
0.5,-1.01,315.1
1.3001,-0.8003,243.6
1.4,-2.3002,36.603
3.1,-3.6298,0
4.7999,-4.9703,0
3.1,-6.2999,0
3.3999,-7.6396,0
2.1,-8.9802,0
2.3001,-10.31,0
2.1,-11.65,0
2.0001,-12.84,0
0.9999,-14.13,0
0.4001,-15.43,0
0.9,-16.12,0
0.4001,-16.82,0
0.6001,-17.31,0
0.4001,-17.81,0
0.2999,-17.53,7.4045
0.6001,-14.33,138.6
0.9,-10.87,285.61
1.6999,-7.7403,400.9
0.9,-5.4804,442.9
1.3001,-3.9795,445.81
1.6001,-3.2104,407.49
1.6001,-3.3102,304
0.9,-4.5903,179.6
0.9999,-7.0197,17.805
0.2999,-7.8896,0
0.0999,-8.7604,0
0.0999,-9.6303,0
0.0999,-10.5,0
0,-11.37,0
0.0999,-12.24,0
0.0999,-13.11,0
0.0999,-13.56,0
0.0999,-13.96,0
0,-14.36,0
0,-14.54,0
0.0999,-14.71,0
0.2999,-14.81,0
0.4001,-14.91,0
0.7999,-14.72,2.9028
0.7999,-11.73,120.71
0.6001,-7.9601,285.41
0.2999,-4.3596,421.4
0.2,-5.7798,120.8
0.2,-5.0198,240.4
0.4001,-6.8795,40.593
0.5,-6.5005,207.2
0.9999,-6.4098,184.2
0.9999,-7.5901,35.501
0.7999,-8.4097,0
0.6001,-9.2402,0
0.9,-10.06,0
1.3001,-10.89,0
1.3001,-11.71,0
2.3001,-12.54,0
1.4,-13.36,0
1.6001,-14.4,0
0.6001,-15.48,0
